n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10 
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,66.0,93.0450877421,93.164873931,92.8939467928,92.9539526099,92.8687329202,93.0941657028,92.7216147156,93.2903261459,92.890124211,92.8774364574
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,145.0,100.0,68.0,95.3488438795,95.3923346406,95.2068994403,95.2068733384,95.221177768,95.2575333488,95.3191019081,95.2605783446,95.4133615398,95.3279055661
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,150.0,100.0,68.0,95.1715328358,95.0639468177,95.2026070998,95.146722981,95.1948870366,95.172327981,95.2589852248,95.1515023785,95.1019629329,95.1172902566
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,155.0,100.0,68.0,94.951653559,95.0621241213,94.9624563189,95.03843487,95.0388043557,94.969641823,94.9615873225,94.9183724797,95.0890661071,95.0245648016
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,160.0,100.0,68.0,94.764781738,94.7480965543,94.8876871558,95.0255033778,94.7831744352,94.7567546026,94.7055268808,94.966333314,94.816206988,94.8047402179
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,165.0,100.0,68.0,94.6307810443,94.6366941375,94.6701234548,94.6774228076,94.5662550918,94.7817932087,94.5950713298,94.4690438422,94.6208527455,94.7061697021
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,170.0,100.0,68.0,94.5146840922,94.3801568147,94.6083831061,94.5952336108,94.6322498463,94.6172319579,94.4210843824,94.2849756668,94.5685094922,94.597057878
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,68.0,94.394776669,94.3447657857,94.4100048696,94.3956484794,94.4926071593,94.2915005417,94.1699385729,94.40775324,94.3125795773,94.5017929675
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,145.0,100.0,70.0,96.1747690289,96.3102750797,96.2338045252,96.3057310863,96.2797929288,96.2542022192,96.2758151201,96.1625704194,96.2215469989,96.3542551136
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,150.0,100.0,70.0,96.0798863812,96.113611212,96.0239112464,96.0779416577,96.0473031896,96.2442567064,96.1215098056,96.1502916305,95.9987951617,96.2230396809
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,155.0,100.0,70.0,96.0416951255,96.1253395146,95.9095626339,95.9211347219,95.8906422413,95.961208466,96.0641192441,96.0092595619,96.1020974409,96.0065668008
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,160.0,100.0,70.0,95.8709793713,95.6982451893,95.9002601529,95.851644492,95.9392129338,95.6906220859,95.659164807,95.8779082484,95.9935024607,95.7743066145
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,165.0,100.0,70.0,95.6808500237,95.7517367805,95.6760930989,95.7523109605,95.7017255336,95.9355304864,95.6902319666,95.7643650015,95.8118549774,95.835151337
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,170.0,100.0,70.0,95.6583899173,95.5878461477,95.646646478,95.8171420318,95.6521126065,95.6360839039,95.5363275898,95.5869191069,95.7496208357,95.6438947159
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,70.0,95.5058721818,95.5427156267,95.5437697039,95.4874802485,95.4404658639,95.4608456406,95.4646277701,95.5053754023,95.4924301431,95.5460206484
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,145.0,100.0,72.0,96.9548998652,97.1299553254,96.9332572983,96.9411239727,96.95186657,97.0066234611,96.9592669223,96.9502671191,96.9911260994,96.9135719504
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,150.0,100.0,72.0,97.022380142,96.9258939652,96.931654987,96.911634116,96.9127252026,96.8914353284,96.8986527295,96.9120366713,96.9213867967,96.8652719455
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,155.0,100.0,72.0,96.6607156661,96.7994426618,96.8600324401,96.7473413624,96.7482498452,96.7609094028,96.8633712479,96.7621094793,96.7361145735,96.7914737044
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,160.0,100.0,72.0,96.7266139043,96.7582983591,96.6400096116,96.6575788576,96.5968714046,96.8078562957,96.813491676,96.7056504876,96.7355401333,96.7959331477
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,165.0,100.0,72.0,96.6858790479,96.4347222168,96.4333422106,96.5647181389,96.4568266241,96.5402820293,96.6259365491,96.6054564056,96.6341962576,96.4740601491
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,170.0,100.0,72.0,96.5857612308,96.569352472,96.5567802058,96.5135902695,96.6696216967,96.4839943018,96.4949099903,96.511660588,96.4772509376,96.7236215805
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,72.0,96.3408501776,96.4714776583,96.3757213227,96.5047659722,96.5257188828,96.3565304799,96.2977822202,96.3734244425,96.295180117,96.3324474985
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,145.0,100.0,74.0,97.5949045509,97.6143464683,97.6485872085,97.5733982478,97.6944764564,97.5982463821,97.6063524742,97.4674592737,97.5465590421,97.5925175532
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,150.0,100.0,74.0,97.5035911977,97.5581543643,97.5116455906,97.4518298496,97.4046435822,97.4854427974,97.6197641822,97.5148739789,97.5024847132,97.4354850241
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,155.0,100.0,74.0,97.4475254263,97.3732255336,97.4603216453,97.5186776992,97.4904777385,97.4755607545,97.4296822736,97.5683651864,97.4848520914,97.426143474
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,160.0,100.0,74.0,97.3567406997,97.419735156,97.316196016,97.3156052875,97.2685915939,97.3472753185,97.3175118829,97.2337446495,97.3391687675,97.2737506804
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,165.0,100.0,74.0,97.2334502409,97.3407362902,97.2109039709,97.2119690401,97.2206709204,97.1939283001,97.2318366529,97.3153714699,97.2824434883,97.3790315709
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,170.0,100.0,74.0,97.2282226387,97.2045381495,97.0800923694,97.2549340468,97.1910919247,97.1460841251,97.2359019129,97.1413103976,97.1711920457,97.2552271574
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,74.0,97.1736167261,97.0690476983,97.0705149662,97.1855385016,97.1787364789,97.0306049797,96.9954229718,97.1673045576,97.078505615,97.0836449613
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,145.0,100.0,76.0,98.04970533,98.0769569126,98.0915754482,98.1029545802,98.0786633502,98.1333936967,98.0918387123,98.096316456,98.0399033978,98.1330163171
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,150.0,100.0,76.0,97.9528082047,98.0778292658,98.0209533973,98.0509439096,97.9785262405,98.0353406405,97.9226854831,98.0262098666,97.9877629017,98.0284287186
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,155.0,100.0,76.0,97.9683033597,97.9731064312,97.9854265159,97.9036917051,97.9121542079,97.9377178478,97.9590844293,97.9672473901,97.9675991473,98.0191979324
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,160.0,100.0,76.0,97.9324621993,97.8802703117,97.9262766427,97.8526531936,97.9665204871,97.9185956364,97.9295775163,97.8253477765,97.8508972141,97.8608580092
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,165.0,100.0,76.0,97.7613180126,97.7929191789,97.8970604888,97.7858158511,97.8069472741,97.7439369278,97.7845567402,97.8065880526,97.8042976484,97.8309042601
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,170.0,100.0,76.0,97.7807314036,97.7417242442,97.7386345748,97.8477900748,97.8192908298,97.8103045523,97.7600237492,97.7205859757,97.7734744588,97.8355923174
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,76.0,97.6799063166,97.6108973315,97.6866813798,97.6608847523,97.7033885306,97.710124336,97.6955596532,97.6603763506,97.6259396905,97.7339066535
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,145.0,100.0,78.0,98.4941832512,98.487253548,98.4482194407,98.3793283254,98.4435102683,98.4579193637,98.4091875601,98.4437834369,98.5008248812,98.4368244791
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,150.0,100.0,78.0,98.4074617015,98.3880298498,98.3644950086,98.4464693747,98.4384764727,98.3452449523,98.458178228,98.4146612799,98.3770022168,98.4599419195
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,155.0,100.0,78.0,98.3760600753,98.2943251317,98.3800707431,98.4208319241,98.3893923684,98.3884955534,98.3640212619,98.4577361132,98.370576653,98.3205786387
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,160.0,100.0,78.0,98.3012404875,98.2842740589,98.3136015445,98.2617778205,98.2879189073,98.351654891,98.2832031747,98.3144263005,98.2513291274,98.2591019082
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,165.0,100.0,78.0,98.3045370411,98.2468108489,98.2881561828,98.2428882175,98.2460718352,98.3285019135,98.2474793939,98.2817343651,98.2220766131,98.2521098958
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,170.0,100.0,78.0,98.2445318131,98.1677783205,98.1741312339,98.2756323654,98.2405333532,98.2061252137,98.2072031793,98.1811308686,98.2162602575,98.1468109981
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,78.0,98.1092194392,98.1580094359,98.2286598083,98.1589953063,98.1767620164,98.2150879567,98.1763614709,98.1030542419,98.1506497836,98.1396186737
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,145.0,100.0,80.0,98.8051257376,98.7861482836,98.7589366919,98.7870658536,98.746848602,98.7351147039,98.7381611754,98.7621441384,98.8165768097,98.7294131892
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,150.0,100.0,80.0,98.7584667735,98.7744488967,98.7456738192,98.7039404707,98.7248603987,98.7533869048,98.773187099,98.7548068953,98.7439250186,98.7787909537
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,155.0,100.0,80.0,98.7656685161,98.6705057263,98.6770496449,98.7047178394,98.7134518191,98.6874375747,98.6826913289,98.674297562,98.7017125201,98.6796088591
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,160.0,100.0,80.0,98.6833051251,98.6896497627,98.6224988344,98.6476022843,98.6341793272,98.6599413483,98.6557606046,98.6517619036,98.6447661954,98.5957714415
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,165.0,100.0,80.0,98.5474703804,98.652687134,98.638170721,98.6237625054,98.5869961029,98.5625615447,98.5656820022,98.5761263368,98.6192064654,98.5530805623
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,170.0,100.0,80.0,98.6082655529,98.6194164733,98.5326789086,98.5968078751,98.6145540133,98.5520867958,98.5839527919,98.4982270818,98.6166876813,98.5314643781
1000.0,10.0,4.0,0.5,2.0,0.5,0.5,0.0,175.0,100.0,80.0,98.4943869355,98.486809264,98.4965204633,98.5644753582,98.5051242501,98.5278124334,98.5322844263,98.5562753138,98.5485520292,98.5001995944
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,64.0,43.8426092213,43.4709916546,43.7132682934,43.3636457722,42.9885871804,43.876068432,43.0530098953,43.2797530387,43.4562064964,43.0789704982
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,64.0,43.2839784526,42.4477093565,41.8821152285,42.457554171,42.2440952294,42.3404532417,41.9964426044,42.5944502475,42.7936228208,42.3407549885
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,64.0,41.8409651664,40.6648982502,42.2857361726,41.263262662,42.0381089517,40.2734343084,41.2047302613,41.5688807214,41.5084533088,41.7476537241
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,64.0,41.3798635813,40.5109926876,40.2379113628,39.1710520787,38.8344125641,40.3498102653,40.47651217,40.7840460854,39.6733926503,39.8333646303
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,64.0,39.4619606488,40.3368548451,39.1663421639,38.8738360587,39.7469189412,39.796263468,39.947970283,40.6865941879,39.0521495611,40.3476704886
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,64.0,38.0171430161,38.6664029378,38.5916313527,38.1139963623,38.8098036734,40.250905121,38.3119106255,38.0856027808,38.5170170569,37.7718763023
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,64.0,36.9482868672,36.8888449025,37.3462178607,36.5134009175,36.7170198966,37.8831040301,38.4648603847,37.9542956966,37.7460851556,36.6712700827
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,66.0,47.5473985085,49.3896926268,48.6838510395,48.9371807911,48.3746089395,49.6909200065,47.5983397596,49.6604578291,47.5469766158,49.098040157
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,66.0,46.6739156203,47.1613389221,47.007454927,45.9522074435,46.8398305889,47.7381447696,46.1373965225,47.5478458895,47.1921261078,46.8153804417
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,66.0,46.4843466891,46.1134128702,45.8821038665,47.6809174921,45.7935845037,47.6624713103,47.2565056983,45.7893671045,46.7700923095,45.9805911098
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,66.0,45.66485972,45.7038716157,45.520619996,45.4066554915,44.5397436791,44.7793698352,44.7428800144,44.4617537427,44.6105554905,44.7301964006
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,66.0,44.3478803765,44.1894385144,44.5039800482,44.6664023658,43.6647460692,44.5416050903,45.1133783286,44.5135802215,44.7546875856,43.9571640754
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,66.0,44.2399050216,43.4469615017,43.5937231291,43.2475192783,44.0211915125,43.6232189981,43.1825812296,43.4301613243,44.2796867716,42.6474621369
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,66.0,41.7650573731,42.4083121143,42.236708848,41.9695402782,42.853554874,41.9656744278,43.3512812593,42.8518547063,41.9242416618,41.7384672457
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,68.0,52.9740417726,53.1729008665,54.030245049,53.8232882619,54.4775961385,53.1109671763,54.2063561345,53.5464362858,54.1139828534,53.203919124
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,68.0,53.396011194,52.9519429023,52.2335103144,52.4089115716,51.1856856377,52.7095914224,51.9744947115,52.6972184461,52.2180963914,51.0125858736
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,68.0,50.6047097155,51.1433488247,51.41590526,51.4008662377,51.2556455656,50.8334330465,51.8026643835,52.4734323857,51.2832938311,51.6241907006
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,68.0,51.2159884624,50.8527599212,50.4978994433,50.6609444928,50.6413552579,50.6408470075,49.9229868677,50.8717711346,50.0396828304,50.068569262
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,68.0,48.2149178146,48.3069228066,49.6449396871,48.8443672068,49.2095448019,50.0756173192,48.4609064373,49.6209257811,49.5702975569,48.8547578173
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,68.0,48.6373979355,48.9580022981,47.9548354199,48.3623312729,47.5215999478,48.7134101788,48.162517969,47.3325979273,48.5751353796,48.6766853425
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,68.0,47.015848133,46.9818551214,47.6788874282,47.1456433274,47.7177044063,48.3978256373,48.7552613829,47.6372244376,46.7915470748,47.945049864
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,70.0,58.3235630305,57.8543397458,57.4930422827,57.5326525743,58.9712339573,57.7947437903,57.4111196433,57.7536661345,58.0363550301,57.6945107593
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,70.0,57.1088620299,56.5961408826,57.1579408863,57.0281103464,56.3385889526,55.9795607873,57.0404048897,56.666017083,56.3881098491,57.57286458
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,70.0,56.7464871572,54.9946646669,55.6666966799,55.7464218137,56.521359003,56.1511074247,55.2756912904,55.6545715075,55.7154119774,55.6512762284
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,70.0,55.7090546325,54.2459365443,55.7893558543,55.3384455083,55.2100157972,55.2448179929,53.6736265323,55.2978173359,55.7595786373,55.3694665024
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,70.0,54.6376844534,53.7278902798,55.3420579319,54.0203841762,54.2479413721,54.5033675034,53.431065461,54.1153397172,54.6556811947,53.299555335
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,70.0,53.2625672712,52.8844899936,52.8597530617,53.2034762709,53.320313469,53.6719990784,52.9153350568,53.5006474212,53.7948367684,53.4850354036
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,70.0,52.7616443913,52.0633712633,53.2752521527,51.5126613565,53.6098920313,51.4559660993,52.750191649,51.022430079,52.1342362544,53.1098385217
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,72.0,62.6061209384,62.4085711331,61.521338136,61.8378647436,62.056380729,61.2864375209,62.259703446,61.6329745469,62.2416525461,62.2075032394
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,72.0,61.884273123,60.3508281341,61.2556672796,61.3413416182,61.3812870114,61.5835474223,60.751008278,61.8206464258,60.5967927088,61.1544080558
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,72.0,61.1384254087,60.0263558463,60.3974964033,60.3076587448,60.6047225188,60.3949357605,60.4729991845,60.2880799643,59.1517798365,60.0879341123
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,72.0,59.0164028591,60.2026178273,59.6736783152,59.6799921198,58.8749808669,58.8991436758,59.5521058533,58.4411999527,59.8806493073,59.676047693
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,72.0,57.9398803088,58.0199279159,58.3093558845,58.0937398691,57.8043148271,58.0897931107,59.1421667625,57.710737631,59.0102688451,58.4042302694
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,72.0,57.3472560892,57.0602966109,57.9404111653,58.1725679577,58.3817957453,57.6972507499,57.7163037977,57.4782312762,58.4917329877,58.4841556462
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,72.0,57.3997242678,56.3766834668,57.5658950063,57.6977756191,57.1023508301,57.1192322681,57.6726645795,57.0725256238,57.1089676757,57.5191887717
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,74.0,66.3523572341,65.5451869967,65.8623862648,66.0014406316,66.5263876676,65.7434542279,65.7529982458,65.5663061693,66.0924756447,65.654639372
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,74.0,65.2978213961,65.4264330993,65.5805645353,66.0818597344,65.0520326676,64.5177769953,65.2023073896,65.7232526698,65.3841483219,65.2306686451
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,74.0,65.2146030239,64.4419934381,64.0892979958,64.7375624513,64.4741992461,64.2018383268,63.885950121,64.9492089932,65.4976395506,64.0063534038
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,74.0,64.6740524082,63.3121904939,64.0497966631,63.2724542065,63.301336743,64.0754197906,63.6674238924,63.3949100987,62.9536661,64.0668124233
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,74.0,62.7416542533,62.4789146768,62.8348043584,63.8996115314,63.3686825228,62.4478259975,62.683103536,62.3982456688,61.9296534517,62.6972684093
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,74.0,62.1609157606,61.7561569372,62.3784387635,62.241931769,61.7753664019,61.7934837359,62.1732302749,62.1125573208,61.6783735113,62.0073587781
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,74.0,60.7969186016,60.9237729209,61.3221319223,59.849295647,59.9539096327,61.649532862,61.0469583597,61.4834071884,61.9206543234,62.0957970127
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,76.0,70.1488109391,70.8411872148,69.8784919589,69.4007630559,69.4469066039,70.5375967636,70.0479310742,70.0849203973,69.9234199887,70.601746188
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,76.0,69.5145317304,69.342934587,69.8955395145,69.8128465761,69.9237928699,68.2654489611,69.0609009408,68.6821588179,69.6909008203,69.3998031017
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,76.0,68.5513339987,68.435616712,69.1754029295,68.8590845456,68.1821026951,68.7511235503,68.2295648328,67.9574537355,67.8312395493,68.3510878477
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,76.0,67.5523284189,67.839250342,68.0267101256,68.0106735834,67.7875620636,67.2921036817,67.7777602887,68.605437045,67.6567801916,67.3325102503
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,76.0,65.4617233574,66.9170025544,67.285420158,66.2794769637,67.0572894727,65.7761528232,66.3223757744,66.9544963663,66.2590508939,66.5466546336
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,76.0,64.5071811795,65.3793932713,66.2530300624,67.0064095355,66.7830166954,65.8758446025,65.7266897578,66.2040789512,65.6694995443,66.9277249905
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,76.0,65.5514893272,64.3620717701,64.7146978086,65.0575037176,65.9363947505,64.7673862817,65.0916861897,66.3658020875,65.9681123053,64.6841577614
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,78.0,73.6808778231,73.0432561222,72.9275129284,73.4749564366,72.9218705433,73.008827867,73.9407088619,73.3904022791,73.1142177417,74.7547107321
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,78.0,73.092952755,72.9030839276,72.4869649751,72.7716859601,72.3471527412,72.6122994258,72.6805379951,72.1169071664,73.1109138453,71.984929879
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,78.0,72.4971582475,71.6783693513,72.0325669779,71.5790657869,71.602994788,72.3100186909,72.3901101609,72.8598227476,72.1484289738,71.149499441
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,78.0,71.4656716938,71.9955562957,71.2307318434,70.6345268068,70.7831819588,71.7314589749,71.7492790733,71.0153087814,71.3299970657,71.7175149874
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,78.0,70.723411143,70.5999776219,70.4423602762,70.7235072183,69.4948223484,70.35428485,70.8231006857,70.9789566062,70.3224407692,69.9137841454
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,170.0,100.0,78.0,69.474710236,70.1516509903,69.1478759236,70.1069301864,69.132317882,68.9851100444,69.6446071144,69.7119609755,70.4882735185,69.2617050833
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,175.0,100.0,78.0,68.8627934579,69.3243998003,69.0615561997,68.9520423424,69.8138340041,69.0115085829,68.8559211281,68.7813508093,69.4348012057,68.8974897846
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,145.0,100.0,80.0,77.3273722982,77.3132866626,76.7305511413,76.5865327861,75.9075125154,76.0586365121,76.865442983,76.6277080615,76.5860343056,76.6653032314
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,150.0,100.0,80.0,75.0716733983,75.1880901625,75.9214768186,75.2221966447,76.3029165013,75.8324068548,76.3291328688,76.1476623127,75.4643228203,75.6480294052
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,155.0,100.0,80.0,75.6885891119,75.7604719189,75.1632600031,75.9100651377,75.5539480782,76.2803452653,75.0663202352,75.117324143,75.2319802605,75.8492282577
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,160.0,100.0,80.0,74.4294182925,74.6625815306,74.082515443,74.6598046238,74.0051137939,74.6541747674,74.5220597274,74.65018533,74.4826790651,75.0560793333
1000.0,10.0,2.0,0.5,2.0,1.0,0.5,0.0,165.0,100.0,80.0,73.9356694082,73.5925497545,74.2384933456,73.7693480338,74.3997026935,74.1346326202,74.0708485885,74.0178402204,74.2852977556,74.2083297909
